trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.2, 'e': 0.8326919101044725}",25,0,-119.6118296281209,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
184,False,"{'a': 0.2, 'e': 0.831859218194368}",20,6,-16.85608916750787,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
185,False,"{'a': 0.2, 'e': 0.8310273589761736}",30,14,-69.37133050549286,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
186,False,"{'a': 0.2, 'e': 0.8301963316171974}",20,0,-75.17749844539527,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
187,False,"{'a': 0.2, 'e': 0.8293661352855802}",20,6,-44.27916983657166,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 1}",1
188,False,"{'a': 0.2, 'e': 0.8285367691502946}",30,0,-139.8321513652621,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
189,False,"{'a': 0.2, 'e': 0.8277082323811443}",20,5,-73.87227828743524,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 1}",1
190,False,"{'a': 0.2, 'e': 0.8268805241487632}",25,0,-264.5744904592015,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 5}",0
191,False,"{'a': 0.2, 'e': 0.8260536436246144}",30,0,-113.38556914380557,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
192,False,"{'a': 0.2, 'e': 0.8252275899809898}",20,0,-67.57777925513048,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
193,False,"{'a': 0.2, 'e': 0.8244023623910088}",25,0,-53.88698097740767,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
194,False,"{'a': 0.2, 'e': 0.8235779600286178}",20,5,-59.954412924856825,"{0: 9, 1: 2, 2: 2, 3: 2, 4: 0}",1
195,False,"{'a': 0.2, 'e': 0.8227543820685892}",20,10,-79.0563071760391,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
196,False,"{'a': 0.2, 'e': 0.8219316276865206}",25,0,-125.4256305907752,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
197,False,"{'a': 0.2, 'e': 0.8211096960588341}",35,0,-75.33632908737538,"{0: 26, 1: 2, 2: 6, 3: 0, 4: 1}",0
198,False,"{'a': 0.2, 'e': 0.8202885863627752}",25,0,-42.22048274974089,"{0: 17, 1: 5, 2: 2, 3: 1, 4: 0}",0
199,False,"{'a': 0.2, 'e': 0.8194682977764125}",25,0,-102.5905655501056,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
200,False,"{'a': 0.2, 'e': 0.818648829478636}",20,0,-93.45659461620498,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
201,False,"{'a': 0.2, 'e': 0.8178301806491574}",30,0,-68.52995226364591,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
202,False,"{'a': 0.2, 'e': 0.8170123504685082}",35,0,-102.5598211985065,"{0: 23, 1: 6, 2: 4, 3: 1, 4: 1}",0
203,False,"{'a': 0.2, 'e': 0.8161953381180397}",25,0,-140.67110330014884,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
204,False,"{'a': 0.2, 'e': 0.8153791427799216}",35,0,-145.7353455656083,"{0: 21, 1: 6, 2: 6, 3: 0, 4: 2}",0
205,False,"{'a': 0.2, 'e': 0.8145637636371417}",25,0,-151.65493288165436,"{0: 14, 1: 5, 2: 2, 3: 2, 4: 2}",0
206,False,"{'a': 0.2, 'e': 0.8137491998735046}",35,0,-222.640069722294,"{0: 19, 1: 4, 2: 8, 3: 0, 4: 4}",0
207,False,"{'a': 0.2, 'e': 0.812935450673631}",25,12,-81.9296168725589,"{0: 8, 1: 1, 2: 1, 3: 2, 4: 1}",1
208,False,"{'a': 0.2, 'e': 0.8121225152229574}",25,0,-137.44959070359394,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
209,False,"{'a': 0.2, 'e': 0.8113103927077344}",30,19,-19.145442252773663,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
210,False,"{'a': 0.2, 'e': 0.8104990823150267}",20,3,-72.70520551749975,"{0: 9, 1: 3, 2: 3, 3: 2, 4: 0}",1
211,False,"{'a': 0.2, 'e': 0.8096885832327116}",20,8,-44.76482514846625,"{0: 5, 1: 5, 2: 1, 3: 1, 4: 0}",1
212,False,"{'a': 0.2, 'e': 0.8088788946494789}",25,0,-22.55756751821031,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
213,False,"{'a': 0.2, 'e': 0.8080700157548294}",25,0,-71.93399180739364,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
214,False,"{'a': 0.2, 'e': 0.8072619457390746}",20,0,-62.9995253070512,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
215,False,"{'a': 0.2, 'e': 0.8064546837933355}",25,0,-74.02963469713825,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
216,False,"{'a': 0.2, 'e': 0.8056482291095421}",25,0,-269.9759091608885,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 6}",0
217,False,"{'a': 0.2, 'e': 0.8048425808804326}",20,0,-78.07586823170374,"{0: 12, 1: 5, 2: 1, 3: 1, 4: 1}",0
218,False,"{'a': 0.2, 'e': 0.8040377382995522}",20,0,-61.02860092559846,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
219,False,"{'a': 0.2, 'e': 0.8032337005612527}",25,17,-27.641488873981114,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
220,False,"{'a': 0.2, 'e': 0.8024304668606914}",20,0,-87.9607237339734,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
221,False,"{'a': 0.2, 'e': 0.8016280363938307}",35,0,-111.84829112584481,"{0: 25, 1: 1, 2: 6, 3: 2, 4: 1}",0
222,False,"{'a': 0.2, 'e': 0.8008264083574369}",20,0,-43.50317723916422,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
223,False,"{'a': 0.2, 'e': 0.8000255819490795}",20,0,-46.060548497228304,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
224,False,"{'a': 0.2, 'e': 0.7992255563671304}",30,0,-67.26763764016623,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
225,False,"{'a': 0.2, 'e': 0.7984263308107633}",20,0,-60.22579753132886,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
226,False,"{'a': 0.2, 'e': 0.7976279044799526}",20,0,-88.31841839849841,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
227,False,"{'a': 0.2, 'e': 0.7968302765754727}",35,0,-109.91842810217052,"{0: 22, 1: 5, 2: 7, 3: 0, 4: 1}",0
228,False,"{'a': 0.2, 'e': 0.7960334462988972}",25,0,-18.531430524017605,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
229,False,"{'a': 0.2, 'e': 0.7952374128525983}",35,6,-58.58777513671916,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 1}",1
230,False,"{'a': 0.2, 'e': 0.7944421754397457}",25,6,-141.25427620532864,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 3}",1
231,False,"{'a': 0.2, 'e': 0.7936477332643059}",30,11,-54.32751130260788,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
232,False,"{'a': 0.2, 'e': 0.7928540855310416}",25,0,-165.17766349666962,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
233,False,"{'a': 0.2, 'e': 0.7920612314455105}",25,0,-61.07988157977966,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
234,False,"{'a': 0.2, 'e': 0.7912691702140651}",25,9,-40.00705889808913,"{0: 9, 1: 4, 2: 3, 3: 0, 4: 0}",1
235,False,"{'a': 0.2, 'e': 0.790477901043851}",20,0,-129.2265350532396,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
236,False,"{'a': 0.2, 'e': 0.7896874231428072}",20,0,-60.775414919040855,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
237,False,"{'a': 0.2, 'e': 0.7888977357196644}",25,2,-162.81503660444673,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 3}",1
238,False,"{'a': 0.2, 'e': 0.7881088379839447}",25,0,-154.89779626174055,"{0: 13, 1: 1, 2: 9, 3: 0, 4: 2}",0
239,False,"{'a': 0.2, 'e': 0.7873207291459607}",30,5,-77.75283184139552,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",1
240,False,"{'a': 0.2, 'e': 0.7865334084168147}",20,0,-134.43055484699073,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
241,False,"{'a': 0.2, 'e': 0.7857468750083979}",25,0,-47.11530923091268,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
242,False,"{'a': 0.2, 'e': 0.7849611281333895}",25,4,-100.21592949545376,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 2}",1
243,False,"{'a': 0.2, 'e': 0.784176167005256}",20,2,11.232641544507171,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.2, 'e': 0.7833919908382508}",20,0,-84.16058122963312,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
245,False,"{'a': 0.2, 'e': 0.7826085988474126}",20,0,-154.1519675715087,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
246,False,"{'a': 0.2, 'e': 0.7818259902485653}",25,10,-55.58187660747255,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 1}",1
247,False,"{'a': 0.2, 'e': 0.7810441642583167}",30,0,-142.3610493775472,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
248,False,"{'a': 0.2, 'e': 0.7802631200940584}",20,0,-86.79486217577883,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
249,False,"{'a': 0.2, 'e': 0.7794828569739644}",20,0,-87.22636095611547,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
250,False,"{'a': 0.2, 'e': 0.7787033741169904}",20,6,-35.03087105679921,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
251,False,"{'a': 0.2, 'e': 0.7779246707428734}",20,0,-159.08015722396897,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 4}",0
252,False,"{'a': 0.2, 'e': 0.7771467460721305}",20,0,-65.65709673736086,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
253,False,"{'a': 0.2, 'e': 0.7763695993260584}",25,0,-15.746671289114058,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
254,False,"{'a': 0.2, 'e': 0.7755932297267324}",20,13,6.2917270484328425,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.2, 'e': 0.7748176364970056}",20,2,-144.57594114237207,"{0: 9, 1: 0, 2: 6, 3: 1, 4: 2}",1
256,False,"{'a': 0.2, 'e': 0.7740428188605086}",25,0,-131.40539307047965,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 3}",0
257,False,"{'a': 0.2, 'e': 0.7732687760416481}",25,9,-75.69371999564858,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 1}",1
258,False,"{'a': 0.2, 'e': 0.7724955072656065}",30,15,-57.88183582997882,"{0: 8, 1: 2, 2: 4, 3: 1, 4: 0}",1
259,False,"{'a': 0.2, 'e': 0.7717230117583408}",35,9,-10.933766712389048,"{0: 20, 1: 3, 2: 3, 3: 0, 4: 0}",1
260,False,"{'a': 0.2, 'e': 0.7709512887465825}",30,6,-29.36333701152657,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 1}",1
261,False,"{'a': 0.2, 'e': 0.7701803374578359}",25,0,-67.03765431789449,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
262,False,"{'a': 0.2, 'e': 0.7694101571203781}",35,21,0.7837366369215761,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
263,False,"{'a': 0.2, 'e': 0.7686407469632577}",20,0,-85.23721178186537,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
264,False,"{'a': 0.2, 'e': 0.7678721062162944}",25,0,-114.8537026731751,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
265,False,"{'a': 0.2, 'e': 0.7671042341100781}",30,5,-173.95834700337326,"{0: 14, 1: 0, 2: 7, 3: 2, 4: 2}",1
266,False,"{'a': 0.2, 'e': 0.766337129875968}",25,7,-53.97876162650673,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 0}",1
267,False,"{'a': 0.2, 'e': 0.7655707927460921}",30,10,-141.61380481854096,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",1
268,False,"{'a': 0.2, 'e': 0.764805221953346}",20,0,-38.69560371134082,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
269,False,"{'a': 0.2, 'e': 0.7640404167313927}",20,0,-43.61730784122011,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
270,False,"{'a': 0.2, 'e': 0.7632763763146613}",25,0,-113.47647918069728,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
271,False,"{'a': 0.2, 'e': 0.7625130999383466}",25,0,-82.81950930967508,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
272,False,"{'a': 0.2, 'e': 0.7617505868384082}",20,0,-74.51370104397338,"{0: 11, 1: 0, 2: 9, 3: 0, 4: 0}",0
273,False,"{'a': 0.2, 'e': 0.7609888362515699}",20,0,-19.803125338086204,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
274,False,"{'a': 0.2, 'e': 0.7602278474153183}",25,8,-37.15123640413092,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
275,False,"{'a': 0.2, 'e': 0.759467619567903}",20,8,-27.665061813505336,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
276,False,"{'a': 0.2, 'e': 0.7587081519483351}",25,8,-64.70566853662856,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
277,False,"{'a': 0.2, 'e': 0.7579494437963867}",25,9,-105.46622612504315,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 2}",1
278,False,"{'a': 0.2, 'e': 0.7571914943525904}",30,0,-86.8884932417858,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
279,False,"{'a': 0.2, 'e': 0.7564343028582378}",25,0,-146.25552662132986,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
280,False,"{'a': 0.2, 'e': 0.7556778685553796}",35,0,-117.72128844948065,"{0: 23, 1: 4, 2: 5, 3: 2, 4: 1}",0
281,False,"{'a': 0.2, 'e': 0.7549221906868242}",25,0,-118.37115886129068,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
282,False,"{'a': 0.2, 'e': 0.7541672684961374}",30,0,-54.928992857006385,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
283,False,"{'a': 0.2, 'e': 0.7534131012276413}",20,0,-182.03136699424246,"{0: 10, 1: 3, 2: 2, 3: 2, 4: 3}",0
284,False,"{'a': 0.2, 'e': 0.7526596881264136}",30,0,-120.97611371622092,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
285,False,"{'a': 0.2, 'e': 0.7519070284382872}",25,1,-56.725755774393384,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 1}",1
286,False,"{'a': 0.2, 'e': 0.7511551214098489}",20,0,-55.18880361770264,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
287,False,"{'a': 0.2, 'e': 0.750403966288439}",30,12,-45.49877367500496,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 0}",1
288,False,"{'a': 0.2, 'e': 0.7496535623221505}",25,0,-82.05784948972135,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
289,False,"{'a': 0.2, 'e': 0.7489039087598284}",20,13,0.3773896746576402,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.2, 'e': 0.7481550048510686}",25,0,-105.03460653125725,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
291,False,"{'a': 0.2, 'e': 0.7474068498462175}",25,0,-95.21099042337542,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",1
292,False,"{'a': 0.2, 'e': 0.7466594429963713}",20,0,-64.36856804195006,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
293,False,"{'a': 0.2, 'e': 0.745912783553375}",20,0,-2.004596604642662,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
294,False,"{'a': 0.2, 'e': 0.7451668707698216}",20,0,-72.14397618536593,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
295,False,"{'a': 0.2, 'e': 0.7444217038990517}",20,0,-113.75712273976423,"{0: 9, 1: 3, 2: 5, 3: 3, 4: 0}",0
296,False,"{'a': 0.2, 'e': 0.7436772821951526}",20,0,-99.04032920250793,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
297,False,"{'a': 0.2, 'e': 0.7429336049129575}",25,0,-137.91943124499946,"{0: 13, 1: 2, 2: 6, 3: 4, 4: 0}",0
298,False,"{'a': 0.2, 'e': 0.7421906713080445}",20,9,-8.972958423494248,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.2, 'e': 0.7414484806367364}",30,0,-296.5306970127685,"{0: 12, 1: 4, 2: 6, 3: 4, 4: 4}",0
300,False,"{'a': 0.2, 'e': 0.7407070321560997}",20,0,-100.10506782265433,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
301,False,"{'a': 0.2, 'e': 0.7399663251239436}",20,16,7.201983597818106,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.2, 'e': 0.7392263587988196}",30,2,-81.7198306651215,"{0: 18, 1: 4, 2: 5, 3: 0, 4: 1}",1
303,False,"{'a': 0.2, 'e': 0.7384871324400207}",25,11,-59.53792847268065,"{0: 9, 1: 3, 2: 0, 3: 1, 4: 1}",1
304,False,"{'a': 0.2, 'e': 0.7377486453075807}",20,1,-18.897094867446857,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
305,False,"{'a': 0.2, 'e': 0.737010896662273}",25,0,-196.98272776789383,"{0: 16, 1: 2, 2: 1, 3: 2, 4: 4}",0
306,False,"{'a': 0.2, 'e': 0.7362738857656108}",20,0,-82.03264551231374,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
307,False,"{'a': 0.2, 'e': 0.7355376118798452}",25,6,-58.45162571876646,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 1}",1
308,False,"{'a': 0.2, 'e': 0.7348020742679654}",25,0,-231.0692562333792,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 5}",0
309,False,"{'a': 0.2, 'e': 0.7340672721936974}",30,0,-42.75662731116973,"{0: 21, 1: 5, 2: 4, 3: 0, 4: 0}",0
310,False,"{'a': 0.2, 'e': 0.7333332049215037}",20,0,-63.75959640292592,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
311,False,"{'a': 0.2, 'e': 0.7325998717165821}",25,11,-62.06768392492389,"{0: 9, 1: 0, 2: 3, 3: 2, 4: 0}",1
312,False,"{'a': 0.2, 'e': 0.7318672718448656}",25,18,-0.9572739023668846,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.2, 'e': 0.7311354045730207}",20,0,-40.528725518175364,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",0
314,False,"{'a': 0.2, 'e': 0.7304042691684477}",25,0,-128.98528619753148,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
315,False,"{'a': 0.2, 'e': 0.7296738648992792}",30,0,-70.34201260487153,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
316,False,"{'a': 0.2, 'e': 0.7289441910343799}",30,17,-16.3183226491224,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
317,False,"{'a': 0.2, 'e': 0.7282152468433455}",20,6,2.403379621737272,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
318,False,"{'a': 0.2, 'e': 0.7274870315965022}",20,0,-134.99205865421564,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
319,False,"{'a': 0.2, 'e': 0.7267595445649057}",20,0,-112.97888833231194,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
320,False,"{'a': 0.2, 'e': 0.7260327850203407}",20,0,-97.09250450752859,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
321,False,"{'a': 0.2, 'e': 0.7253067522353204}",25,12,-24.943198879379725,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
322,False,"{'a': 0.2, 'e': 0.724581445483085}",20,14,0.25636313401990773,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
323,False,"{'a': 0.2, 'e': 0.723856864037602}",20,0,-72.4208689679359,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
324,False,"{'a': 0.2, 'e': 0.7231330071735643}",25,0,-109.4573970588599,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
325,False,"{'a': 0.2, 'e': 0.7224098741663908}",25,16,-72.90285255329675,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 1}",1
326,False,"{'a': 0.2, 'e': 0.7216874642922244}",25,0,-28.306125335571952,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
327,False,"{'a': 0.2, 'e': 0.7209657768279322}",20,0,-125.4660526103398,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 3}",0
328,False,"{'a': 0.2, 'e': 0.7202448110511043}",25,0,-207.0262224434241,"{0: 14, 1: 1, 2: 4, 3: 3, 4: 3}",0
329,False,"{'a': 0.2, 'e': 0.7195245662400531}",20,10,7.248307069238953,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.2, 'e': 0.7188050416738131}",25,0,-57.96680910257571,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
331,False,"{'a': 0.2, 'e': 0.7180862366321393}",35,0,-252.43229071246355,"{0: 20, 1: 1, 2: 9, 3: 1, 4: 4}",0
332,False,"{'a': 0.2, 'e': 0.7173681503955072}",25,8,-31.395645750072568,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
333,False,"{'a': 0.2, 'e': 0.7166507822451117}",30,12,-36.010146460039415,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
334,False,"{'a': 0.2, 'e': 0.7159341314628666}",20,6,-18.943677067940037,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
335,False,"{'a': 0.2, 'e': 0.7152181973314037}",20,8,-5.791800444114788,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
336,False,"{'a': 0.2, 'e': 0.7145029791340722}",20,0,-32.837184617319714,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
337,False,"{'a': 0.2, 'e': 0.7137884761549381}",20,0,-124.26898316886836,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
338,False,"{'a': 0.2, 'e': 0.7130746876787832}",30,0,-128.279474801322,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
339,False,"{'a': 0.2, 'e': 0.7123616129911045}",20,0,-80.04574405411336,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
340,False,"{'a': 0.2, 'e': 0.7116492513781133}",20,7,-32.34567377485805,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 0}",1
341,False,"{'a': 0.2, 'e': 0.7109376021267352}",25,2,-61.587120342012255,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 1}",1
342,False,"{'a': 0.2, 'e': 0.7102266645246085}",20,9,-40.218585850840036,"{0: 8, 1: 0, 2: 1, 3: 2, 4: 0}",1
343,False,"{'a': 0.2, 'e': 0.7095164378600839}",25,0,-59.84631354262179,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
344,False,"{'a': 0.2, 'e': 0.7088069214222238}",20,0,-85.30850255356157,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
345,False,"{'a': 0.2, 'e': 0.7080981145008015}",25,11,-20.628420228472834,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
346,False,"{'a': 0.2, 'e': 0.7073900163863007}",20,0,-78.72390224055843,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
347,False,"{'a': 0.2, 'e': 0.7066826263699144}",30,21,13.324954814923117,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.2, 'e': 0.7059759437435444}",30,9,-80.07199479721653,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 1}",1
349,False,"{'a': 0.2, 'e': 0.7052699677998009}",25,0,-92.40225210601673,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
350,False,"{'a': 0.2, 'e': 0.704564697832001}",25,0,-15.126887788985718,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
351,False,"{'a': 0.2, 'e': 0.7038601331341691}",20,0,-86.97233852851862,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
352,False,"{'a': 0.2, 'e': 0.7031562730010349}",20,11,17.40898496327279,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.2, 'e': 0.7024531167280339}",20,6,-33.455199451800006,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
354,False,"{'a': 0.2, 'e': 0.7017506636113059}",30,2,-151.45911133729564,"{0: 21, 1: 1, 2: 0, 3: 3, 4: 3}",1
355,False,"{'a': 0.2, 'e': 0.7010489129476946}",25,12,-56.47903394549873,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
356,False,"{'a': 0.2, 'e': 0.7003478640347469}",20,14,11.98528513025268,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.2, 'e': 0.6996475161707122}",20,2,-42.4951889370452,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
358,False,"{'a': 0.2, 'e': 0.6989478686545415}",20,0,-45.122376108072885,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
359,False,"{'a': 0.2, 'e': 0.698248920785887}",25,5,-100.80043872948693,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",1
360,False,"{'a': 0.2, 'e': 0.6975506718651011}",20,11,4.187512068031547,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
361,False,"{'a': 0.2, 'e': 0.6968531211932361}",20,9,-57.32622839804762,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
362,False,"{'a': 0.2, 'e': 0.6961562680720428}",30,15,-39.94492725916007,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 1}",1
363,False,"{'a': 0.2, 'e': 0.6954601118039707}",30,0,-81.25890744792488,"{0: 19, 1: 6, 2: 4, 3: 0, 4: 1}",0
364,False,"{'a': 0.2, 'e': 0.6947646516921667}",20,0,-44.62254023882162,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
365,False,"{'a': 0.2, 'e': 0.6940698870404746}",20,0,-68.74847270399289,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",1
366,False,"{'a': 0.2, 'e': 0.6933758171534341}",25,0,-37.25759903802332,"{0: 17, 1: 5, 2: 2, 3: 1, 4: 0}",0
